Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
80,80261217,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,145.2382662,0.149511812,7296474.273,22800000.0,76100000,6,80300000,11500000.0,28500000.0,76100000,6,33642,11214.0,18157.26929,32180,650,0,0,0,0,172,92,0.099674541,0.049837271,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4163695.0,0.0,4163695,4163695,76100000.0,0.0,76100000,76100000,Volumetric DDoS
80,8046824,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.728178968,0.621363161,2011706.0,4022078.11,8044823,1,8046824,2011706.0,4022078.11,8044823,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.621363161,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2001.0,0.0,2001,2001,8044823.0,0.0,8044823,8044823,Volumetric DDoS
80,11371798,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.638105249,0.439684208,2842949.5,5685235.019,11400000,1,11400000,2842949.5,5685235.019,11400000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.439684208,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,996.0,0.0,996,996,11400000.0,0.0,11400000,11400000,Volumetric DDoS
80,81810531,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,142.5611087,0.171127113,6293117.769,20100000.0,72900000,1,81700000,11700000.0,27200000.0,72900000,1,116892,23378.4,51728.6671,115911,3,0,0,0,0,172,132,0.097786922,0.073340191,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1004.0,0.0,1004,1004,40800000.0,45300000.0,72900000,8840768,Volumetric DDoS
80,100052,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,116209.571,79.95842162,14293.14286,30693.93734,82448,1,17029,8514.5,12039.90716,17028,1,99903,24975.75,39123.06851,82448,64,0,0,0,0,72,112,29.98440811,49.97401351,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,94177003,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1998.0254,123.7775638,0.148656249,7244384.846,24600000.0,88900000,1,94100000,13400000.0,33300000.0,88900000,1,60590,12118.0,18419.23244,42023,88,0,0,0,0,172,132,0.084946428,0.063709821,0,4380,777.5333333,1542.802222,2380238.695,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,3.0,0.0,3,3,47100000.0,59100000.0,88900000,5264947,Volumetric DDoS
80,8086787,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.709755185,0.618292531,2021696.75,4042734.193,8085798,4,8086787,2021696.75,4042734.193,8085798,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.618292531,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,989.0,0.0,989,989,8085798.0,0.0,8085798,8085798,Volumetric DDoS
80,8133532,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.950747596,0.491791266,2711177.333,4695160.769,8132682,358,8133532,2711177.333,4695160.769,8132682,358,0,0.0,0.0,0,0,0,0,0,0,80,0,0.491791266,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,850.0,0.0,850,850,8132682.0,0.0,8132682,8132682,Volumetric DDoS
80,932321,2,7,20,11601,20,0,10.0,14.14213562,4380,0,1657.285714,1561.969346,12464.59106,9.653327556,116540.125,327717.4045,927593,14,4016,4016.0,0.0,4016,4016,932144,155357.3333,378319.9845,927593,14,0,0,0,0,52,152,2.145183901,7.508143654,0,4380,1162.1,1504.079523,2262255.211,0,0,0,1,0,0,0,0,3,1291.222222,10.0,1657.285714,52,0,0,0,0,0,0,2,20,7,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,80587386,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,144.7248829,0.173724459,6199029.692,19400000.0,70000000,3,80100000,11400000.0,26100000.0,70000000,3,471077,94215.4,210054.7875,469972,3,0,0,0,0,172,132,0.099271119,0.074453339,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2018.0,0.0,2018,2018,40100000.0,42300000.0,70000000,10100000,Volumetric DDoS
80,517067,2,5,20,11601,20,0,10.0,14.14213562,8760,0,2320.2,3668.897,22474.84369,13.53789741,86177.83333,205426.1323,505406,61,11191,11191.0,0.0,11191,11191,517006,129251.5,250823.157,505406,191,0,0,0,0,52,112,3.867970689,9.669926721,0,8760,1452.625,3020.863308,9125615.125,0,0,0,1,0,0,0,0,2,1660.142857,10.0,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,73711431,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,158.1437213,0.176363419,6142619.25,18500000.0,64600000,7,72700000,10400000.0,24100000.0,64600000,158,1078860,269715.0,522692.7279,1053556,62,0,0,0,0,172,112,0.108531335,0.067832084,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,676.0,0.0,676,676,36300000.0,40000000.0,64600000,8057764,Volumetric DDoS
80,2150988,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,13.9470792,2.3245132,537747.0,1074446.8,2149417,3,2150988,537747.0,1074446.8,2149417,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.3245132,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,71730466,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,162.5947892,0.195175088,5517728.154,19000000.0,68600000,1,71600000,10200000.0,25800000.0,68600000,1,131357,26271.4,58153.39472,130298,47,0,0,0,0,172,132,0.111528622,0.083646466,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2951986.0,0.0,2951986,2951986,68600000.0,0.0,68600000,68600000,Volumetric DDoS
80,81875086,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,142.4487053,0.158778459,6822923.833,20800000.0,72300000,4,80400000,11500000.0,27000000.0,72300000,95,1513292,378323.0,755914.7817,1512195,4,0,0,0,0,172,112,0.097709821,0.061068638,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,806.0,0.0,806,806,40200000.0,45500000.0,72300000,8038320,Volumetric DDoS
80,91346867,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,127.6781611,0.142314678,7612238.917,25000000.0,86900000,1,89600000,12800000.0,32700000.0,86900000,1,1704140,426035.0,851159.4964,1702774,14,0,0,0,0,172,112,0.087578264,0.054736415,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2744940.0,0.0,2744940,2744940,86900000.0,0.0,86900000,86900000,Volumetric DDoS
80,7935776,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.024278911,0.504046485,2645258.667,4577395.998,7930780,983,7935776,2645258.667,4577395.998,7930780,983,0,0.0,0.0,0,0,0,0,0,0,80,0,0.504046485,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4996.0,0.0,4996,4996,7930780.0,0.0,7930780,7930780,Volumetric DDoS
80,758773,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,15323.42347,9.225420514,126462.1667,307713.4692,754573,54,3941,1970.5,2481.237695,3725,216,758719,252906.3333,434460.298,754573,158,0,0,0,0,72,92,3.953751649,5.271668865,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,26101,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,445461.8597,383.1270833,2900.111111,7347.61821,22332,17,3261,1630.5,2011.718792,3053,208,26005,4334.166667,8904.47594,22332,17,0,0,0,0,72,152,114.938125,268.1889583,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,6915872,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,5.205417336,0.867569556,1383174.4,3091701.991,6913779,1,6915872,1383174.4,3091701.991,6913779,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.867569556,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2093.0,0.0,2093,2093,6913779.0,0.0,6913779,6913779,Volumetric DDoS
80,748411,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,15543.59837,9.353149539,124735.1667,305271.5292,747868,6,492,246.0,278.6000718,443,49,748356,249452.0,431640.9833,747868,6,0,0,0,0,72,92,4.00849266,5.34465688,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,71690408,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,162.7693345,0.209233012,5120743.429,16900000.0,63300000,3,70200000,8775719.875,22200000.0,63300000,3,1485393,297078.6,663793.3035,1484508,3,0,0,0,0,192,132,0.125539807,0.083693205,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1792.0,0.0,1792,1792,35100000.0,39900000.0,63300000,6870819,Volumetric DDoS
80,71061537,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,164.1253552,0.182940034,5921794.75,19400000.0,67600000,4,70500000,10100000.0,25400000.0,67600000,185,594264,148566.0,296409.606,593180,4,0,0,0,0,172,112,0.112578483,0.070361552,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2905045.0,0.0,2905045,2905045,67600000.0,0.0,67600000,67600000,Volumetric DDoS
80,10571022,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.837946984,0.472991164,2642755.5,5284846.353,10600000,7,10600000,2642755.5,5284846.353,10600000,7,0,0.0,0.0,0,0,0,0,0,0,100,0,0.472991164,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,997.0,0.0,997,997,10600000.0,0.0,10600000,10600000,Volumetric DDoS
80,8761858,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.739145053,0.456524176,2920619.333,5057721.466,8760773,1,8761858,2920619.333,5057721.466,8760773,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.456524176,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1085.0,0.0,1085,1085,8760773.0,0.0,8760773,8760773,Volumetric DDoS
80,10407781,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.882458807,0.480409801,2601945.25,5203222.521,10400000,1,10400000,2601945.25,5203222.521,10400000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.480409801,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1002.0,0.0,1002,1002,10400000.0,0.0,10400000,10400000,Volumetric DDoS
80,1763478,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6593.220896,3.969428595,293913.0,718277.567,1760089,6,3028,1514.0,2132.634052,3022,6,1763468,587822.6667,1015213.557,1760089,173,0,0,0,0,72,92,1.701183684,2.268244911,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,635767,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,18288.14644,15.72903281,70640.77778,206465.2372,621087,48,13997,6998.5,9471.695334,13696,301,635669,105944.8333,252427.395,621087,48,0,0,0,0,72,152,4.718709842,11.01032296,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,100469624,8,5,56,11607,20,0,7.0,5.656854249,8760,0,2321.4,3802.315321,116.0848377,0.129392343,8372468.667,26100000.0,90900000,1,100000000,14300000.0,33900000.0,90900000,1,73703,18425.75,36206.35842,72733,2,0,0,0,0,172,112,0.079626057,0.049766286,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3003.0,0.0,3003,3003,50200000.0,57600000.0,90900000,9499752,Volumetric DDoS
80,6459320,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.71556139,0.619260232,2153106.667,3728692.583,6458630,316,6459320,2153106.667,3728692.583,6458630,316,0,0.0,0.0,0,0,0,0,0,0,80,0,0.619260232,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,690.0,0.0,690,690,6458630.0,0.0,6458630,6458630,Volumetric DDoS
80,71148319,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,163.925166,0.210827188,5082022.786,16600000.0,62400000,2,70400000,8799568.625,21800000.0,62400000,2,785313,157062.6,332578.2324,751429,16,0,0,0,0,192,132,0.126496313,0.084330875,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2000.0,0.0,2000,2000,35200000.0,38400000.0,62400000,8002807,Volumetric DDoS
